zipcode,price,sqft_lot,lat,long,avg_income,total_pop,state
98133,357000.0,9240,47.7384,-122.348,77434.52474469757,25460,WA
98102,650000.0,1251,47.6298,-122.321,153812.87655050206,16930,WA
98103,563500.0,1312,47.6534,-122.355,126559.61222477816,30430,WA
98155,345000.0,2229,47.7484,-122.322,100578.83333333331,18000,WA
98058,479950.0,7163,47.4593,-122.136,82944.60465116278,21500,WA
98065,660000.0,5196,47.5169,-121.884,162574.9271137026,6860,WA
98006,800000.0,5000,47.5424,-122.12,195929.04411764705,19040,WA
98030,253101.0,6036,47.3689,-122.175,58244.88505747126,17400,WA
98118,555000.0,2479,47.562,-122.292,82306.18225612205,24910,WA
98133,240000.0,2171,47.7076,-122.342,77434.52474469757,25460,WA
98133,380000.0,2171,47.7076,-122.342,77434.52474469757,25460,WA
98103,239000.0,772,47.695,-122.343,126559.61222477816,30430,WA
98136,760000.0,3995,47.532,-122.384,142535.06787330317,8840,WA
98019,430000.0,7200,47.7327,-121.966,131883.04195804195,5720,WA
98053,660000.0,4332,47.6942,-122.016,207522.1335992024,10030,WA
98146,399963.0,4050,47.5017,-122.34,80281.9345661451,14060,WA
98122,411000.0,1148,47.6023,-122.314,114665.09046052632,24320,WA
98045,483453.0,5527,47.4827,-121.773,128982.49678249678,7770,WA
98126,469950.0,1357,47.5432,-122.376,103219.01944209637,11830,WA
98045,504058.0,7467,47.4841,-121.772,128982.49678249678,7770,WA
98092,425996.0,5000,47.2596,-122.194,82218.24655095683,22470,WA
98074,760005.0,5859,47.6057,-122.047,236032.49211356463,12680,WA
98112,699999.0,1085,47.6205,-122.299,331925.1974723539,12660,WA
98122,749950.0,2263,47.6088,-122.311,114665.09046052632,24320,WA
98103,674600.0,5140,47.6951,-122.346,126559.61222477816,30430,WA
98103,450000.0,1000,47.6489,-122.335,126559.61222477816,30430,WA
98030,272000.0,7616,47.3774,-122.186,58244.88505747126,17400,WA
98106,450000.0,1264,47.5772,-122.409,73720.44241037375,13110,WA
98116,643950.0,2122,47.5633,-122.385,134899.4215938303,15560,WA
98133,290000.0,3542,47.7731,-122.343,77434.52474469757,25460,WA
98133,378000.0,2082,47.7108,-122.332,77434.52474469757,25460,WA
98053,728050.0,6775,47.7158,-122.016,207522.1335992024,10030,WA
98001,499160.0,11466,47.2904,-122.264,76875.8559622196,16940,WA
98072,536000.0,4831,47.7711,-122.168,161856.97211155377,12550,WA
98038,419900.0,5000,47.3455,-122.023,109980.16119032858,16130,WA
98117,469000.0,1362,47.6908,-122.365,141307.04301075268,18600,WA
98030,374000.0,6042,47.3573,-122.202,58244.88505747126,17400,WA
98108,182568.0,2106,47.5669,-122.297,68213.53082465973,12490,WA
98092,334888.0,7324,47.3307,-122.188,82218.24655095683,22470,WA
98006,799900.0,18223,47.5442,-122.116,195929.04411764705,19040,WA
98038,383000.0,6223,47.3494,-122.042,109980.16119032858,16130,WA
98014,580000.0,374616,47.6539,-121.959,130497.25274725274,3640,WA
98038,351999.0,4200,47.3706,-122.017,109980.16119032858,16130,WA
98109,1325000.0,2758,47.6377,-122.342,157746.25126646404,19740,WA
98038,312000.0,4077,47.3568,-122.056,109980.16119032858,16130,WA
98027,674950.0,3127,47.5381,-122.046,156580.6170355466,14910,WA
98052,1105000.0,7560,47.6467,-122.118,167832.9569093611,33650,WA
98107,415000.0,1219,47.6543,-122.358,118844.46366782006,17340,WA
98116,1250000.0,5353,47.5858,-122.393,134899.4215938303,15560,WA
98118,208800.0,2450,47.5298,-122.269,82306.18225612205,24910,WA
98107,452000.0,1131,47.6715,-122.384,118844.46366782006,17340,WA
98052,837000.0,5225,47.6879,-122.107,167832.9569093611,33650,WA
98052,780000.0,4247,47.7016,-122.103,167832.9569093611,33650,WA
98105,1485000.0,6120,47.6646,-122.28,167435.148792813,17810,WA
98040,1600000.0,10125,47.5639,-122.223,348292.80632411066,12650,WA
98038,369946.0,4725,47.371,-122.018,109980.16119032858,16130,WA
98056,530000.0,7200,47.4878,-122.191,96429.90444069702,17790,WA
98030,386000.0,6079,47.3524,-122.175,58244.88505747126,17400,WA
98144,1900000.0,7830,47.593,-122.291,109619.07340553548,16620,WA
98198,735000.0,7605,47.3443,-122.327,68652.78372591006,18680,WA
98006,1750000.0,12739,47.538,-122.114,195929.04411764705,19040,WA
98136,489950.0,926,47.5402,-122.387,142535.06787330317,8840,WA
98106,357500.0,1442,47.5344,-122.348,73720.44241037375,13110,WA
98001,329995.0,3680,47.2599,-122.283,76875.8559622196,16940,WA
98065,414000.0,3754,47.534,-121.841,162574.9271137026,6860,WA
98027,533500.0,3517,47.5341,-122.067,156580.6170355466,14910,WA
98092,402395.0,5385,47.3262,-122.165,82218.24655095683,22470,WA
98027,725000.0,2552,47.5322,-122.076,156580.6170355466,14910,WA
98074,1275000.0,27490,47.6094,-122.023,236032.49211356463,12680,WA
98106,239800.0,1493,47.5171,-122.346,73720.44241037375,13110,WA
98106,616950.0,5008,47.5542,-122.359,73720.44241037375,13110,WA
98027,1258000.0,6000,47.5408,-121.994,156580.6170355466,14910,WA
98199,435000.0,1238,47.6519,-122.384,195778.45884413313,11420,WA
98074,925000.0,60086,47.6328,-122.016,236032.49211356463,12680,WA
98107,631500.0,2493,47.6704,-122.358,118844.46366782006,17340,WA
98103,399995.0,1069,47.6907,-122.342,126559.61222477816,30430,WA
98103,369950.0,1320,47.6937,-122.342,126559.61222477816,30430,WA
98059,475000.0,3583,47.4879,-122.152,115617.237743806,18970,WA
98001,353000.0,5000,47.3511,-122.275,76875.8559622196,16940,WA
98023,329950.0,9690,47.2793,-122.352,72238.51267137515,24070,WA
98030,367000.0,4050,47.382,-122.197,58244.88505747126,17400,WA
98001,447500.0,9017,47.3003,-122.263,76875.8559622196,16940,WA
98103,595000.0,4560,47.6725,-122.33,126559.61222477816,30430,WA
98144,325000.0,1942,47.5943,-122.299,109619.07340553548,16620,WA
98102,690000.0,1756,47.6264,-122.323,153812.87655050206,16930,WA
98144,329950.0,812,47.5893,-122.317,109619.07340553548,16620,WA
98188,399500.0,7492,47.4467,-122.287,55292.0763022744,13630,WA
98011,555000.0,5047,47.7724,-122.168,111194.55782312925,13230,WA
98126,427000.0,725,47.5607,-122.378,103219.01944209637,11830,WA
98103,375000.0,1557,47.6947,-122.342,126559.61222477816,30430,WA
98119,499000.0,957,47.6319,-122.362,190293.7363437728,13730,WA
98053,750000.0,43832,47.655,-122.009,207522.1335992024,10030,WA
98106,336900.0,1200,47.5388,-122.367,73720.44241037375,13110,WA
98144,555000.0,1610,47.5925,-122.302,109619.07340553548,16620,WA
98033,1275000.0,8126,47.6847,-122.2,246130.3803803804,19980,WA
98116,999950.0,4684,47.579,-122.389,134899.4215938303,15560,WA
98115,975000.0,5477,47.6804,-122.288,143828.72378243867,28130,WA
98031,299000.0,3582,47.4214,-122.191,66077.30182176268,20310,WA
98034,479000.0,1439,47.7043,-122.209,123401.29716981133,25440,WA
98133,428000.0,2201,47.7108,-122.333,77434.52474469757,25460,WA
98074,409000.0,6500,47.6225,-122.058,236032.49211356463,12680,WA
98004,798500.0,1833,47.6078,-122.202,334922.6645435244,18840,WA
98065,689000.0,5805,47.5389,-121.86,162574.9271137026,6860,WA
98032,375000.0,5793,47.369,-122.287,59395.632444696545,17630,WA
98042,775000.0,77832,47.3229,-122.045,85926.3877028181,23420,WA
98059,639983.0,5700,47.4969,-122.145,115617.237743806,18970,WA
98002,300000.0,4419,47.3514,-122.213,50171.24925283921,16730,WA
98059,627000.0,11830,47.4698,-122.121,115617.237743806,18970,WA
98022,275000.0,5757,47.1941,-121.979,85594.3294329433,11110,WA
98106,352800.0,2752,47.5167,-122.346,73720.44241037375,13110,WA
98103,565000.0,1005,47.6828,-122.346,126559.61222477816,30430,WA
98117,765000.0,2222,47.679,-122.375,141307.04301075268,18600,WA
98072,644000.0,4839,47.773,-122.161,161856.97211155377,12550,WA
98115,461000.0,1416,47.6988,-122.317,143828.72378243867,28130,WA
98001,270500.0,7093,47.2615,-122.252,76875.8559622196,16940,WA
98122,640000.0,965,47.6181,-122.318,114665.09046052632,24320,WA
98001,457000.0,6983,47.2958,-122.265,76875.8559622196,16940,WA
98168,355000.0,5100,47.5123,-122.316,54356.1190738699,18140,WA
98103,356000.0,989,47.6975,-122.348,126559.61222477816,30430,WA
98106,425000.0,2766,47.543,-122.368,73720.44241037375,13110,WA
98059,562500.0,6327,47.4935,-122.145,115617.237743806,18970,WA
98107,460000.0,1053,47.6754,-122.374,118844.46366782006,17340,WA
98042,790000.0,69848,47.3166,-122.046,85926.3877028181,23420,WA
98103,401000.0,1333,47.6933,-122.342,126559.61222477816,30430,WA
98115,1095000.0,5100,47.6757,-122.326,143828.72378243867,28130,WA
98052,850000.0,7150,47.7079,-122.107,167832.9569093611,33650,WA
98038,274500.0,4050,47.367,-122.019,109980.16119032858,16130,WA
98004,1940000.0,16526,47.5933,-122.199,334922.6645435244,18840,WA
98053,808000.0,6262,47.6857,-122.045,207522.1335992024,10030,WA
98106,312000.0,974,47.5567,-122.363,73720.44241037375,13110,WA
98133,320000.0,1400,47.7046,-122.357,77434.52474469757,25460,WA
98019,410000.0,4332,47.7373,-121.969,131883.04195804195,5720,WA
98065,725000.0,8837,47.5402,-121.876,162574.9271137026,6860,WA
98178,335000.0,3301,47.489,-122.249,68004.76550680786,13220,WA
98052,519990.0,1321,47.678,-122.117,167832.9569093611,33650,WA
98045,533112.0,8853,47.4842,-121.772,128982.49678249678,7770,WA
98001,274900.0,6612,47.2602,-122.246,76875.8559622196,16940,WA
98027,325000.0,711,47.5323,-122.07,156580.6170355466,14910,WA
98168,350000.0,22653,47.4991,-122.299,54356.1190738699,18140,WA
98028,550000.0,7539,47.7407,-122.226,119463.84615384616,11700,WA
98042,311850.0,4158,47.343,-122.056,85926.3877028181,23420,WA
98122,526000.0,1583,47.6031,-122.309,114665.09046052632,24320,WA
98038,375000.0,5306,47.356,-122.057,109980.16119032858,16130,WA
98106,299999.0,1234,47.5565,-122.363,73720.44241037375,13110,WA
98107,436000.0,1238,47.6719,-122.374,118844.46366782006,17340,WA
98092,303000.0,3564,47.338,-122.181,82218.24655095683,22470,WA
98119,525000.0,1458,47.6384,-122.373,190293.7363437728,13730,WA
98102,575000.0,1287,47.6295,-122.32,153812.87655050206,16930,WA
98103,420000.0,1107,47.6584,-122.35,126559.61222477816,30430,WA
98023,329950.0,7566,47.297,-122.351,72238.51267137515,24070,WA
98029,1830000.0,215186,47.559,-122.045,169932.61834319527,13520,WA
98006,1175000.0,10099,47.5508,-122.192,195929.04411764705,19040,WA
98107,499950.0,1157,47.6689,-122.363,118844.46366782006,17340,WA
98065,1149000.0,11533,47.5443,-121.87,162574.9271137026,6860,WA
98065,400000.0,5027,47.515,-121.874,162574.9271137026,6860,WA
98022,246950.0,4440,47.1948,-121.975,85594.3294329433,11110,WA
98102,630000.0,1275,47.6236,-122.318,153812.87655050206,16930,WA
98059,561000.0,10315,47.4893,-122.146,115617.237743806,18970,WA
98042,287000.0,4082,47.3414,-122.055,85926.3877028181,23420,WA
98109,600000.0,1473,47.6397,-122.345,157746.25126646404,19740,WA
98122,490000.0,1062,47.6051,-122.304,114665.09046052632,24320,WA
98108,330000.0,958,47.5677,-122.314,68213.53082465973,12490,WA
98042,286950.0,4052,47.3603,-122.081,85926.3877028181,23420,WA
98109,1550000.0,4920,47.641,-122.357,157746.25126646404,19740,WA
98052,880000.0,8618,47.6776,-122.161,167832.9569093611,33650,WA
98117,577450.0,1755,47.6944,-122.377,141307.04301075268,18600,WA
98038,405000.0,4900,47.355,-122.057,109980.16119032858,16130,WA
98107,510000.0,1237,47.674,-122.387,118844.46366782006,17340,WA
98199,465000.0,1120,47.6374,-122.388,195778.45884413313,11420,WA
98112,1300000.0,4000,47.6198,-122.289,331925.1974723539,12660,WA
98055,609000.0,11270,47.488,-122.225,67556.14320585842,12290,WA
98103,336000.0,1211,47.6969,-122.343,126559.61222477816,30430,WA
98126,375000.0,2407,47.5455,-122.368,103219.01944209637,11830,WA
98059,294500.0,2688,47.4903,-122.166,115617.237743806,18970,WA
98115,925000.0,4216,47.6799,-122.304,143828.72378243867,28130,WA
98052,730000.0,6593,47.7075,-122.102,167832.9569093611,33650,WA
98001,280000.0,5677,47.2602,-122.252,76875.8559622196,16940,WA
98107,500000.0,962,47.674,-122.387,118844.46366782006,17340,WA
98065,605000.0,5750,47.5439,-121.862,162574.9271137026,6860,WA
98155,379950.0,1787,47.7563,-122.316,100578.83333333331,18000,WA
98109,605000.0,1119,47.6327,-122.346,157746.25126646404,19740,WA
98004,720000.0,1108,47.6215,-122.2,334922.6645435244,18840,WA
98122,549900.0,960,47.602,-122.311,114665.09046052632,24320,WA
98023,427000.0,5653,47.2956,-122.35,72238.51267137515,24070,WA
98122,492000.0,1479,47.6022,-122.311,114665.09046052632,24320,WA
98029,419190.0,1426,47.5441,-122.013,169932.61834319527,13520,WA
98011,650000.0,7288,47.7745,-122.225,111194.55782312925,13230,WA
98038,379950.0,4818,47.3607,-122.038,109980.16119032858,16130,WA
98198,269800.0,3420,47.366,-122.308,68652.78372591006,18680,WA
98042,407000.0,6000,47.3737,-122.16,85926.3877028181,23420,WA
98103,580000.0,1250,47.6536,-122.341,126559.61222477816,30430,WA
98053,389700.0,3581,47.6861,-122.013,207522.1335992024,10030,WA
98001,110000.0,4524,47.2655,-122.244,76875.8559622196,16940,WA
98144,230000.0,1264,47.5951,-122.301,109619.07340553548,16620,WA
98045,533380.0,6685,47.4838,-121.773,128982.49678249678,7770,WA
98108,295500.0,1332,47.5683,-122.314,68213.53082465973,12490,WA
98052,860000.0,8400,47.7067,-122.131,167832.9569093611,33650,WA
98029,812000.0,3634,47.5519,-122.001,169932.61834319527,13520,WA
98118,324500.0,3990,47.5298,-122.268,82306.18225612205,24910,WA
98038,193000.0,2550,47.3494,-122.022,109980.16119032858,16130,WA
98103,355000.0,959,47.6914,-122.343,126559.61222477816,30430,WA
98028,525000.0,4924,47.7737,-122.235,119463.84615384616,11700,WA
98042,370950.0,9653,47.3738,-122.161,85926.3877028181,23420,WA
98033,1242000.0,10183,47.6728,-122.189,246130.3803803804,19980,WA
98045,950000.0,275033,47.4496,-121.766,128982.49678249678,7770,WA
98074,888990.0,5500,47.6181,-122.056,236032.49211356463,12680,WA
98107,705000.0,1321,47.6688,-122.402,118844.46366782006,17340,WA
98168,268000.0,2250,47.4914,-122.334,54356.1190738699,18140,WA
98056,305450.0,3573,47.507,-122.181,96429.90444069702,17790,WA
98027,399900.0,1005,47.5446,-122.018,156580.6170355466,14910,WA
98115,495000.0,1228,47.6765,-122.32,143828.72378243867,28130,WA
98166,857326.0,11632,47.438,-122.344,108241.8439716312,11280,WA
98011,845950.0,9600,47.7336,-122.21,111194.55782312925,13230,WA
98092,303210.0,5000,47.2577,-122.198,82218.24655095683,22470,WA
98002,343000.0,7655,47.3045,-122.211,50171.24925283921,16730,WA
98042,300000.0,4590,47.3992,-122.163,85926.3877028181,23420,WA
98117,334900.0,1013,47.6844,-122.387,141307.04301075268,18600,WA
98055,477500.0,5619,47.4299,-122.207,67556.14320585842,12290,WA
98033,820000.0,8523,47.6854,-122.184,246130.3803803804,19980,WA
98106,580000.0,7410,47.553,-122.354,73720.44241037375,13110,WA
98103,350000.0,940,47.6904,-122.364,126559.61222477816,30430,WA
98004,910000.0,1160,47.6213,-122.2,334922.6645435244,18840,WA
98059,414000.0,4540,47.5051,-122.155,115617.237743806,18970,WA
98059,525000.0,4500,47.4944,-122.15,115617.237743806,18970,WA
98103,650000.0,690,47.6523,-122.346,126559.61222477816,30430,WA
98027,450000.0,997,47.5394,-122.027,156580.6170355466,14910,WA
98006,1270000.0,8313,47.5655,-122.129,195929.04411764705,19040,WA
98011,699000.0,10344,47.7636,-122.216,111194.55782312925,13230,WA
98033,899000.0,3943,47.6853,-122.21,246130.3803803804,19980,WA
98001,353500.0,4000,47.3523,-122.275,76875.8559622196,16940,WA
98065,485000.0,5867,47.5162,-121.872,162574.9271137026,6860,WA
98027,782900.0,3898,47.5311,-122.073,156580.6170355466,14910,WA
98177,529000.0,9714,47.7628,-122.359,184445.60229445505,10460,WA
98107,514700.0,1072,47.6744,-122.374,118844.46366782006,17340,WA
98065,409316.0,3168,47.5342,-121.841,162574.9271137026,6860,WA
98038,388598.0,4200,47.3699,-122.019,109980.16119032858,16130,WA
98027,415000.0,1512,47.5341,-122.069,156580.6170355466,14910,WA
98122,521500.0,1619,47.6076,-122.304,114665.09046052632,24320,WA
98116,580000.0,1236,47.5891,-122.387,134899.4215938303,15560,WA
98052,882566.0,5265,47.7047,-122.113,167832.9569093611,33650,WA
98118,525000.0,1400,47.5661,-122.29,82306.18225612205,24910,WA
98028,515000.0,4502,47.7698,-122.235,119463.84615384616,11700,WA
98065,589410.0,7201,47.5165,-121.883,162574.9271137026,6860,WA
98052,757500.0,6845,47.6777,-122.156,167832.9569093611,33650,WA
98038,284000.0,4083,47.3595,-122.045,109980.16119032858,16130,WA
98027,338500.0,711,47.5323,-122.071,156580.6170355466,14910,WA
98027,379500.0,1287,47.5344,-122.068,156580.6170355466,14910,WA
98109,550000.0,1369,47.6472,-122.357,157746.25126646404,19740,WA
98038,294900.0,5025,47.3557,-122.059,109980.16119032858,16130,WA
98144,345000.0,1210,47.588,-122.305,109619.07340553548,16620,WA
98122,450000.0,1012,47.602,-122.306,114665.09046052632,24320,WA
98133,420000.0,1114,47.7049,-122.34,77434.52474469757,25460,WA
98029,740000.0,3798,47.543,-122.01,169932.61834319527,13520,WA
98125,286000.0,825,47.7124,-122.301,89057.8125,21760,WA
98011,870000.0,10079,47.7339,-122.209,111194.55782312925,13230,WA
98119,727000.0,991,47.6276,-122.359,190293.7363437728,13730,WA
98038,395000.0,7965,47.3479,-122.028,109980.16119032858,16130,WA
98029,535000.0,3615,47.5493,-121.999,169932.61834319527,13520,WA
98106,255000.0,963,47.5199,-122.357,73720.44241037375,13110,WA
98002,260000.0,3721,47.3363,-122.217,50171.24925283921,16730,WA
98052,810000.0,8384,47.6761,-122.152,167832.9569093611,33650,WA
98053,359782.0,3400,47.6871,-122.014,207522.1335992024,10030,WA
98118,500000.0,2162,47.5622,-122.292,82306.18225612205,24910,WA
98053,1049990.0,9588,47.6901,-122.018,207522.1335992024,10030,WA
98118,810000.0,2868,47.5685,-122.286,82306.18225612205,24910,WA
98065,605000.0,6000,47.5189,-121.876,162574.9271137026,6860,WA
98033,730000.0,7930,47.6684,-122.175,246130.3803803804,19980,WA
98042,327000.0,3825,47.359,-122.082,85926.3877028181,23420,WA
98144,370000.0,1133,47.5924,-122.295,109619.07340553548,16620,WA
98065,459000.0,6895,47.5298,-121.879,162574.9271137026,6860,WA
98039,2900000.0,14600,47.6102,-122.225,1174179.87012987,1540,WA
98042,365000.0,8404,47.372,-122.13,85926.3877028181,23420,WA
98001,255000.0,6000,47.2679,-122.255,76875.8559622196,16940,WA
98116,375000.0,3166,47.5811,-122.389,134899.4215938303,15560,WA
98116,375000.0,912,47.5638,-122.388,134899.4215938303,15560,WA
98038,518380.0,4500,47.3552,-122.023,109980.16119032858,16130,WA
98106,346000.0,1442,47.5592,-122.362,73720.44241037375,13110,WA
98027,302059.0,745,47.5393,-122.026,156580.6170355466,14910,WA
98065,575000.0,4945,47.5185,-121.885,162574.9271137026,6860,WA
98001,549950.0,9674,47.2931,-122.264,76875.8559622196,16940,WA
98006,900000.0,40806,47.5451,-122.114,195929.04411764705,19040,WA
98122,397500.0,1256,47.6033,-122.309,114665.09046052632,24320,WA
98052,1075000.0,7560,47.6467,-122.118,167832.9569093611,33650,WA
98075,775900.0,5764,47.5618,-122.027,240569.3245778612,10660,WA
98001,510000.0,17334,47.2949,-122.27,76875.8559622196,16940,WA
98092,471275.0,5038,47.3269,-122.165,82218.24655095683,22470,WA
98038,288000.0,3560,47.3669,-122.02,109980.16119032858,16130,WA
98052,989990.0,7150,47.7049,-122.126,167832.9569093611,33650,WA
98108,300000.0,1235,47.5537,-122.313,68213.53082465973,12490,WA
98178,664950.0,7081,47.509,-122.24,68004.76550680786,13220,WA
98065,699188.0,5478,47.5178,-121.887,162574.9271137026,6860,WA
98028,390000.0,4539,47.7607,-122.233,119463.84615384616,11700,WA
98075,670000.0,5155,47.5977,-122.008,240569.3245778612,10660,WA
98108,487000.0,5001,47.5423,-122.302,68213.53082465973,12490,WA
98011,769995.0,12080,47.7757,-122.173,111194.55782312925,13230,WA
98144,321950.0,1277,47.5842,-122.314,109619.07340553548,16620,WA
98072,613500.0,6068,47.773,-122.16,161856.97211155377,12550,WA
98133,300000.0,1200,47.7034,-122.344,77434.52474469757,25460,WA
98092,400950.0,4554,47.2603,-122.194,82218.24655095683,22470,WA
98038,389517.0,4725,47.371,-122.017,109980.16119032858,16130,WA
98106,255000.0,1133,47.5261,-122.361,73720.44241037375,13110,WA
98102,1080000.0,1891,47.6271,-122.324,153812.87655050206,16930,WA
98065,637850.0,4900,47.5193,-121.877,162574.9271137026,6860,WA
98056,636230.0,6284,47.5135,-122.169,96429.90444069702,17790,WA
98103,375000.0,1131,47.6993,-122.346,126559.61222477816,30430,WA
98107,586500.0,1487,47.6539,-122.351,118844.46366782006,17340,WA
98065,544000.0,6973,47.5451,-121.882,162574.9271137026,6860,WA
98065,425000.0,5021,47.5353,-121.879,162574.9271137026,6860,WA
98038,374950.0,3777,47.3595,-122.042,109980.16119032858,16130,WA
98059,294570.0,8400,47.5022,-122.144,115617.237743806,18970,WA
98059,300000.0,1477,47.4873,-122.166,115617.237743806,18970,WA
98023,395950.0,6031,47.2962,-122.35,72238.51267137515,24070,WA
98074,800000.0,11088,47.6122,-122.059,236032.49211356463,12680,WA
98045,439990.0,5171,47.4832,-121.772,128982.49678249678,7770,WA
98052,680000.0,3763,47.7002,-122.103,167832.9569093611,33650,WA
98117,677790.0,4213,47.6892,-122.389,141307.04301075268,18600,WA
98065,424950.0,4777,47.5336,-121.841,162574.9271137026,6860,WA
98002,223990.0,2884,47.346,-122.218,50171.24925283921,16730,WA
98023,498000.0,14355,47.3009,-122.385,72238.51267137515,24070,WA
98030,359950.0,6120,47.3751,-122.188,58244.88505747126,17400,WA
98024,720000.0,151588,47.572,-121.926,152393.75,2560,WA
98059,530000.0,9000,47.4987,-122.147,115617.237743806,18970,WA
98038,295000.0,4898,47.3588,-122.044,109980.16119032858,16130,WA
98042,255500.0,5000,47.3358,-122.051,85926.3877028181,23420,WA
98027,556000.0,1168,47.5445,-122.014,156580.6170355466,14910,WA
98001,277950.0,6000,47.2676,-122.256,76875.8559622196,16940,WA
98038,431000.0,6000,47.3473,-122.03,109980.16119032858,16130,WA
98053,780000.0,6787,47.6962,-122.023,207522.1335992024,10030,WA
98112,649000.0,936,47.6201,-122.309,331925.1974723539,12660,WA
98011,447000.0,3043,47.744,-122.181,111194.55782312925,13230,WA
98052,712198.0,4247,47.7048,-122.113,167832.9569093611,33650,WA
98052,277140.0,785,47.6781,-122.117,167832.9569093611,33650,WA
98023,363000.0,7204,47.3011,-122.385,72238.51267137515,24070,WA
98045,598992.0,6037,47.4765,-121.734,128982.49678249678,7770,WA
98119,585000.0,1250,47.6515,-122.375,190293.7363437728,13730,WA
98033,1274950.0,8850,47.6506,-122.195,246130.3803803804,19980,WA
98144,380950.0,1039,47.5788,-122.315,109619.07340553548,16620,WA
98003,333490.0,3916,47.3413,-122.18,57296.97102721686,22780,WA
98027,520000.0,1487,47.5397,-122.027,156580.6170355466,14910,WA
98027,315000.0,705,47.5321,-122.073,156580.6170355466,14910,WA
98117,487000.0,1118,47.6754,-122.375,141307.04301075268,18600,WA
98056,424950.0,3865,47.5049,-122.17,96429.90444069702,17790,WA
98199,542300.0,1487,47.6514,-122.386,195778.45884413313,11420,WA
98106,320000.0,1192,47.5556,-122.363,73720.44241037375,13110,WA
98029,1139990.0,11467,47.581,-122.022,169932.61834319527,13520,WA
98065,425000.0,5000,47.515,-121.872,162574.9271137026,6860,WA
98117,474950.0,1568,47.6998,-122.367,141307.04301075268,18600,WA
98038,307635.0,4200,47.3693,-122.017,109980.16119032858,16130,WA
98075,834538.0,6187,47.5821,-122.047,240569.3245778612,10660,WA
98074,769995.0,5398,47.6067,-122.053,236032.49211356463,12680,WA
98065,820875.0,9387,47.538,-121.858,162574.9271137026,6860,WA
98065,595500.0,6537,47.5185,-121.884,162574.9271137026,6860,WA
98030,450000.0,9608,47.3838,-122.195,58244.88505747126,17400,WA
98065,695000.0,14538,47.5405,-121.882,162574.9271137026,6860,WA
98042,300000.0,7159,47.3754,-122.163,85926.3877028181,23420,WA
98106,515000.0,5027,47.5543,-122.359,73720.44241037375,13110,WA
98105,545000.0,1845,47.662,-122.324,167435.148792813,17810,WA
98144,365000.0,979,47.5999,-122.3,109619.07340553548,16620,WA
98033,718500.0,8800,47.7029,-122.171,246130.3803803804,19980,WA
98106,279800.0,2052,47.5171,-122.347,73720.44241037375,13110,WA
98030,486940.0,13360,47.3524,-122.198,58244.88505747126,17400,WA
98059,525000.0,6625,47.4815,-122.152,115617.237743806,18970,WA
98092,345000.0,6002,47.3281,-122.164,82218.24655095683,22470,WA
98027,613000.0,2812,47.5362,-122.072,156580.6170355466,14910,WA
98030,370000.0,5700,47.3572,-122.202,58244.88505747126,17400,WA
98029,449500.0,2556,47.5482,-121.998,169932.61834319527,13520,WA
98072,515000.0,3837,47.7713,-122.167,161856.97211155377,12550,WA
98027,346100.0,698,47.5323,-122.071,156580.6170355466,14910,WA
98038,398500.0,6666,47.3473,-122.031,109980.16119032858,16130,WA
98014,310000.0,2500,47.6489,-121.911,130497.25274725274,3640,WA
98002,250000.0,2820,47.3457,-122.217,50171.24925283921,16730,WA
98115,1880000.0,6220,47.6789,-122.273,143828.72378243867,28130,WA
98004,695000.0,1207,47.6215,-122.201,334922.6645435244,18840,WA
98126,1085000.0,6541,47.5416,-122.38,103219.01944209637,11830,WA
98074,864327.0,6507,47.607,-122.053,236032.49211356463,12680,WA
98011,749995.0,9870,47.776,-122.173,111194.55782312925,13230,WA
98059,525000.0,8364,47.4893,-122.147,115617.237743806,18970,WA
98028,659950.0,9413,47.7341,-122.234,119463.84615384616,11700,WA
98004,1800000.0,10279,47.5974,-122.202,334922.6645435244,18840,WA
98053,950000.0,8120,47.6917,-122.02,207522.1335992024,10030,WA
98033,1399950.0,10046,47.6651,-122.191,246130.3803803804,19980,WA
98106,265050.0,2119,47.554,-122.362,73720.44241037375,13110,WA
98027,450000.0,1057,47.5396,-122.026,156580.6170355466,14910,WA
98034,915000.0,4356,47.6705,-122.146,123401.29716981133,25440,WA
98033,963000.0,8589,47.6975,-122.195,246130.3803803804,19980,WA
98092,270000.0,5821,47.2873,-122.177,82218.24655095683,22470,WA
98126,294000.0,889,47.5441,-122.369,103219.01944209637,11830,WA
98117,700000.0,4185,47.6922,-122.371,141307.04301075268,18600,WA
98075,1065000.0,8252,47.5965,-122.013,240569.3245778612,10660,WA
98126,494900.0,2500,47.573,-122.372,103219.01944209637,11830,WA
98072,415000.0,3600,47.771,-122.169,161856.97211155377,12550,WA
98045,459990.0,5539,47.4761,-121.734,128982.49678249678,7770,WA
98075,882990.0,6562,47.5929,-121.974,240569.3245778612,10660,WA
98019,620000.0,8244,47.7426,-121.976,131883.04195804195,5720,WA
98001,375900.0,7120,47.3457,-122.27,76875.8559622196,16940,WA
98027,654000.0,2873,47.5311,-122.074,156580.6170355466,14910,WA
98040,1839900.0,11007,47.5707,-122.217,348292.80632411066,12650,WA
98001,215000.0,6006,47.2706,-122.254,76875.8559622196,16940,WA
98103,630500.0,1300,47.6538,-122.352,126559.61222477816,30430,WA
98075,855000.0,7702,47.5942,-121.977,240569.3245778612,10660,WA
98001,235245.0,5075,47.2606,-122.253,76875.8559622196,16940,WA
